trial,trigger,latency,scene_category,old,behavior,subsequent_memory
809,2111,1481960,natural,old,hit,subsequent_remembered
810,1111,1483147,manmade,old,hit,subsequent_remembered
811,2031,1484677.5,natural,new,falsealarm,subsequent_remembered
812,2111,1486884,natural,old,hit,subsequent_remembered
813,1049,1488733.5,manmade,new,correctreject,na
814,2129,1490037.5,natural,old,miss,na
815,1031,1492003.5,manmade,new,falsealarm,subsequent_remembered
816,1049,1493647,manmade,new,correctreject,na
817,2031,1495298,natural,new,falsealarm,subsequent_remembered
818,2119,1496780,natural,old,hit,na
819,2049,1499022.5,natural,new,correctreject,na
820,1041,1500809,manmade,new,correctreject,subsequent_remembered
821,1121,1502367.5,manmade,old,miss,subsequent_remembered
822,2049,1503932,natural,new,correctreject,na
823,2040,1506098.5,natural,new,correctreject,subsequent_forgotten
824,1049,1507295.5,manmade,new,correctreject,na
825,1119,1511828,manmade,old,hit,na
826,1119,1513039.5,manmade,old,hit,na
827,2040,1514529.5,natural,new,correctreject,subsequent_forgotten
828,2111,1516244.5,natural,old,hit,subsequent_remembered
829,1049,1517903,manmade,new,correctreject,na
830,2119,1519628.5,natural,old,hit,na
831,1030,1521558.5,manmade,new,falsealarm,subsequent_forgotten
832,1111,1524451,manmade,old,hit,subsequent_remembered
833,2119,1525894.5,natural,old,hit,na
834,1119,1527236,manmade,old,hit,na
835,2049,1528644,natural,new,correctreject,na
836,1041,1530236,manmade,new,correctreject,subsequent_remembered
837,1119,1531746.5,manmade,old,hit,na
838,2121,1533348.5,natural,old,miss,subsequent_remembered
839,1111,1535012.5,manmade,old,hit,subsequent_remembered
840,2049,1536318,natural,new,correctreject,na
841,1119,1537674.5,manmade,old,hit,na
842,1041,1538806,manmade,new,correctreject,subsequent_remembered
843,1039,1539924.5,manmade,new,falsealarm,na
844,1111,1541219.5,manmade,old,hit,subsequent_remembered
845,1041,1542564,manmade,new,correctreject,subsequent_remembered
846,1039,1543674.5,manmade,new,falsealarm,na
847,2121,1545381.5,natural,old,miss,subsequent_remembered
848,1040,1546669.5,manmade,new,correctreject,subsequent_forgotten
849,2111,1548533,natural,old,hit,subsequent_remembered
850,1111,1549849,manmade,old,hit,subsequent_remembered
851,2121,1551308,natural,old,miss,subsequent_remembered
852,1111,1553304.5,manmade,old,hit,subsequent_remembered
853,2039,1555209,natural,new,falsealarm,na
854,1119,1557246.5,manmade,old,hit,na
855,2111,1558915.5,natural,old,hit,subsequent_remembered
856,2031,1560118.5,natural,new,falsealarm,subsequent_remembered
857,2049,1561347,natural,new,correctreject,na
858,2120,1563221,natural,old,miss,subsequent_forgotten
859,1040,1564757,manmade,new,correctreject,subsequent_forgotten
860,1119,1565996,manmade,old,hit,na
861,2049,1567553.5,natural,new,correctreject,na
862,2119,1568975.5,natural,old,hit,na
863,2041,1570846,natural,new,correctreject,subsequent_remembered
864,1049,1572651,manmade,new,correctreject,na
865,2040,1574146,natural,new,correctreject,subsequent_forgotten
866,2119,1576168,natural,old,hit,na
867,2119,1577445,natural,old,hit,na
868,1119,1578856,manmade,old,hit,na
869,1121,1580171.5,manmade,old,miss,subsequent_remembered
870,1119,1582393.5,manmade,old,hit,na
871,2119,1583716.5,natural,old,hit,na
872,2119,1585460,natural,old,hit,na
873,2111,1587370.5,natural,old,hit,subsequent_remembered
874,1049,1589458.5,manmade,new,correctreject,na
875,2041,1592015.5,natural,new,correctreject,subsequent_remembered
876,1049,1594040.5,manmade,new,correctreject,na
877,2041,1595269.5,natural,new,correctreject,subsequent_remembered
878,2049,1597189,natural,new,correctreject,na
879,2119,1601806.5,natural,old,hit,na
880,1031,1603337.5,manmade,new,falsealarm,subsequent_remembered
881,2039,1604504.5,natural,new,falsealarm,na
882,1041,1606445,manmade,new,correctreject,subsequent_remembered
883,1111,1607699.5,manmade,old,hit,subsequent_remembered
884,2049,1608948.5,natural,new,correctreject,na
885,1119,1610192.5,manmade,old,hit,na
886,1121,1611513.5,manmade,old,miss,subsequent_remembered
887,1041,1612644.5,manmade,new,correctreject,subsequent_remembered
888,1049,1614006.5,manmade,new,correctreject,na
889,2119,1615737,natural,old,hit,na
890,1031,1616929.5,manmade,new,falsealarm,subsequent_remembered
891,2111,1618721.5,natural,old,hit,subsequent_remembered
892,2049,1619909.5,natural,new,correctreject,na
893,2110,1621829,natural,old,hit,subsequent_forgotten
894,2111,1623365,natural,old,hit,subsequent_remembered
895,1041,1626488,manmade,new,correctreject,subsequent_remembered
896,1110,1627655,manmade,old,hit,subsequent_forgotten
